CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,,9/30/2011,-0.625288068,,,nan,,,,,,,
,,6/30/2011,-0.602543447,,,nan,,,,,,,
,,3/31/2011,-0.514154481,,,nan,,,,,,,
,,12/31/2010,-0.544970289,,,nan,,,,,,,
,,9/30/2010,-0.378614143,,,nan,,,,,,,
,,6/30/2010,-5.039206695,,,nan,,,,,,,
,,3/31/2010,-4.042624289,,,nan,,,,,,,
,,12/31/2009,-3.430795358,,,nan,,,,,,,
,,9/30/2009,-0.657964615,,,nan,,,,,,,
,,6/30/2009,-1.560015148,,,nan,,,,,,,
